"Accession ID","Assembly","BiG-SCAPE class","CATECHOL","ContigEdge","Cy_tandem","CyanoBH_Asp1","CyanoBH_Asp2","Description","DMAQ","EntA","EntC","FbnL","FbnM","FecCD","GRAMININE","GrbD","GrbE","HYDROXAMATE","IBH_Asp","IBH_His","IPL","Lys_monoox","name","network_table$Lookup","network_trans_count","NRP.siderophore","NRPS","NRPS.like","OHASP","OHHIS","Organism","Orn_monoox","Peripla_BP_2","Product Prediction","PvdO","PvdP","PYOVERDINE","Region","region_type","SALICYLATE","SalSyn","selected","shared name","Taxonomy","TBH_Asp","TonB_dep_Rec","VbsL","VibH_like"
"NZ_CP080999.1","GCF_019645855.1","Others","0","0","0","0","0","Mycobacterium malmoense strain ATCC 29571 chromosome, complete genome","0","0","0","0","0","0","0","0","0","1","0","0","0","1","GCF_019645855.1_ASM1964585v1_genomic_NZ_CP080999.1.region009","GCF_019645855.1_NZ_CP080999.1.region009","0","1","1","0","0","0","Mycobacterium malmoense","0","0","NRP-siderophore.NRPS.T1PKS","0","0","0","region009","MIXED","1","1","false","GCF_019645855.1_ASM1964585v1_genomic_NZ_CP080999.1.region009","Bacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium","0","0","0","0"
"NZ_AP022572.1","GCF_010728525.1","Others","0","0","0","0","0","Mycobacterium shottsii strain JCM 12657 chromosome, complete genome","0","0","0","0","0","0","0","0","0","1","0","0","0","1","GCF_010728525.1_ASM1072852v1_genomic_NZ_AP022572.1.region007","GCF_010728525.1_NZ_AP022572.1.region007","0","1","1","0","0","0","Mycobacterium shottsii","0","0","NRP-siderophore.NRPS","0","0","0","region007","MIXED","1","1","false","GCF_010728525.1_ASM1072852v1_genomic_NZ_AP022572.1.region007","Bacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium","0","0","0","0"
"NZ_PDKV01000003.1","GCF_002742165.1","Others","0","0","0","0","0","Mycobacterium celatum strain NCTC 12882 NODE_3_length_263859_cov_68.6127, whole genome shotgun sequence","0","0","0","0","0","0","0","0","0","1","0","0","0","1","GCF_002742165.1_ASM274216v1_genomic_NZ_PDKV01000003.1.region003","GCF_002742165.1_NZ_PDKV01000003.1.region003","0","1","1","0","0","0","Mycobacterium celatum","0","0","NRP-siderophore.NRPS","0","0","0","region003","MIXED","1","1","false","GCF_002742165.1_ASM274216v1_genomic_NZ_PDKV01000003.1.region003","Bacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium","0","0","0","0"
"NC_014814.1","GCF_000184435.1","Others","0","0","0","0","0","Mycolicibacterium gilvum Spyr1, complete sequence","0","0","0","0","0","0","0","0","0","1","0","0","0","1","GCF_000184435.1_ASM18443v1_genomic_NC_014814.1.region004","GCF_000184435.1_NC_014814.1.region004","0","1","1","0","0","0","Mycolicibacterium gilvum Spyr1","0","0","NRP-siderophore.NRPS.T1PKS","0","0","0","region004","HYDROXAMATE","0","0","false","GCF_000184435.1_ASM18443v1_genomic_NC_014814.1.region004","Bacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium","0","0","0","0"
"NZ_SLXQ01000004.1","GCF_004340875.1","Others","0","0","0","0","0","Tamaricihabitans halophyticus strain DSM 45765 Ga0310474_104, whole genome shotgun sequence","0","0","0","0","0","1","0","0","0","1","0","0","0","0","GCF_004340875.1_ASM434087v1_genomic_NZ_SLXQ01000004.1.region002","GCF_004340875.1_NZ_SLXQ01000004.1.region002","2","1","1","0","0","0","Tamaricihabitans halophyticus","1","1","NRP-siderophore.NRPS","0","0","0","region002","HYDROXAMATE","0","0","false","GCF_004340875.1_ASM434087v1_genomic_NZ_SLXQ01000004.1.region002","Bacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Tamaricihabitans","0","0","0","0"
"NZ_SMFR01000004.1","GCF_004339125.1","Others","0","0","0","0","0","Nocardia alba strain DSM 44684 Ga0244504_104, whole genome shotgun sequence","0","0","0","0","0","0","0","0","0","1","0","0","0","1","GCF_004339125.1_ASM433912v1_genomic_NZ_SMFR01000004.1.region002","GCF_004339125.1_NZ_SMFR01000004.1.region002","1","1","1","0","0","0","Nocardia alba","0","1","NRP-siderophore.NRPS.terpene","0","0","0","region002","HYDROXAMATE","0","0","false","GCF_004339125.1_ASM433912v1_genomic_NZ_SMFR01000004.1.region002","Bacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Nocardia","0","0","0","0"
"NZ_KK073874.1","GCF_000585375.1","Others","0","0","0","0","0","Cryptosporangium arvum DSM 44712 CryarDRAFT_CAH.1, whole genome shotgun sequence","0","0","0","0","0","1","0","0","0","1","0","0","0","0","GCF_000585375.1_ASM58537v1_genomic_NZ_KK073874.1.region006","GCF_000585375.1_NZ_KK073874.1.region006","2","1","1","0","0","0","Cryptosporangium arvum DSM 44712","1","1","NRP-siderophore.NRPS","0","0","0","region006","HYDROXAMATE","0","0","false","GCF_000585375.1_ASM58537v1_genomic_NZ_KK073874.1.region006","Bacteria,Actinobacteria,Cryptosporangiales,Cryptosporangiaceae,Cryptosporangium","0","0","0","0"
"NZ_QGTL01000003.1","GCF_003182135.1","Others","0","0","0","0","0","Nocardia neocaledoniensis strain DSM 44717 Ga0244503_103, whole genome shotgun sequence","0","0","0","0","0","0","0","0","0","1","0","0","0","1","GCF_003182135.1_ASM318213v1_genomic_NZ_QGTL01000003.1.region002","GCF_003182135.1_NZ_QGTL01000003.1.region002","1","1","1","0","0","0","Nocardia neocaledoniensis","0","1","NRP-siderophore.NRPS.terpene","0","0","0","region002","HYDROXAMATE","0","0","false","GCF_003182135.1_ASM318213v1_genomic_NZ_QGTL01000003.1.region002","Bacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Nocardia","0","0","0","0"
"NZ_SMFZ01000002.1","GCF_004339565.1","Others","0","0","0","0","0","Pseudonocardia endophytica strain DSM 44969 Ga0197528_12, whole genome shotgun sequence","0","0","0","0","0","0","0","0","0","1","0","0","0","0","GCF_004339565.1_ASM433956v1_genomic_NZ_SMFZ01000002.1.region008","GCF_004339565.1_NZ_SMFZ01000002.1.region008","1","1","1","0","0","0","Pseudonocardia endophytica","1","1","NRP-siderophore.NRPS","0","0","0","region008","HYDROXAMATE","0","0","false","GCF_004339565.1_ASM433956v1_genomic_NZ_SMFZ01000002.1.region008","Bacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Pseudonocardia","0","0","0","0"
"NZ_AP024310.1","GCF_016861545.1","Others","0","0","0","0","0","Mycobacterium heckeshornense strain JMUB5695 chromosome, complete genome","0","0","0","0","0","0","0","0","0","1","0","0","0","1","GCF_016861545.1_ASM1686154v1_genomic_NZ_AP024310.1.region006","GCF_016861545.1_NZ_AP024310.1.region006","0","1","1","0","0","0","Mycobacterium heckeshornense","0","0","NRP-siderophore.NRPS","0","0","0","region006","MIXED","1","1","false","GCF_016861545.1_ASM1686154v1_genomic_NZ_AP024310.1.region006","Bacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium","0","0","0","0"
"NZ_SMFZ01000001.1","GCF_004339565.1","Others","0","0","0","0","0","Pseudonocardia endophytica strain DSM 44969 Ga0197528_11, whole genome shotgun sequence","0","0","0","0","0","0","0","0","0","1","0","0","0","1","GCF_004339565.1_ASM433956v1_genomic_NZ_SMFZ01000001.1.region003","GCF_004339565.1_NZ_SMFZ01000001.1.region003","1","1","1","0","0","0","Pseudonocardia endophytica","0","1","NRP-siderophore.NRPS","0","0","0","region003","HYDROXAMATE","0","0","false","GCF_004339565.1_ASM433956v1_genomic_NZ_SMFZ01000001.1.region003","Bacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Pseudonocardia","0","0","0","0"
"NZ_LOWL01000056.1","GCF_001523705.1","Others","0","0","0","0","0","Burkholderia vietnamiensis strain FL-2-3-10-S3-D0 FL-2-3-10-S3-D0_60, whole genome shotgun sequence","0","0","0","0","0","1","0","0","0","1","0","0","0","0","GCF_001523705.1_ASM152370v1_genomic_NZ_LOWL01000056.1.region001","GCF_001523705.1_NZ_LOWL01000056.1.region001","3","1","1","0","1","0","Burkholderia vietnamiensis","1","1","NRP-siderophore.NRPS","0","0","0","region001","MIXED","0","0","false","GCF_001523705.1_ASM152370v1_genomic_NZ_LOWL01000056.1.region001","Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia cepacia complex","1","1","0","0"
"NZ_LR701486.1","GCF_902498775.1","Others","0","0","0","0","0","Marinobacter sp. EC-HK377 isolate MBHK15, whole genome shotgun sequence","0","0","0","0","0","0","0","0","0","1","0","0","0","0","GCF_902498775.1_MBHK15_assembly_genomic_NZ_LR701486.1.region004","GCF_902498775.1_NZ_LR701486.1.region004","0","1","1","0","0","0","Marinobacter sp. EC-HK377","1","0","NRP-siderophore.NRPS","0","0","0","region004","HYDROXAMATE","0","0","false","GCF_902498775.1_MBHK15_assembly_genomic_NZ_LR701486.1.region004","Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Marinobacteraceae,Marinobacter","0","0","0","0"
"NZ_BNBQ01000009.1","GCF_014656035.1","Others","0","0","0","0","0","Streptomyces griseoluteus strain JCM 4765 sequence09, whole genome shotgun sequence","0","0","0","0","0","0","0","0","0","1","0","0","0","1","GCF_014656035.1_ASM1465603v1_genomic_NZ_BNBQ01000009.1.region001","GCF_014656035.1_NZ_BNBQ01000009.1.region001","0","1","1","1","0","0","Streptomyces griseoluteus","0","0","NRP-siderophore.NRPS.NRPS-like.thioamide-NRP","0","0","0","region001","HYDROXAMATE","0","0","false","GCF_014656035.1_ASM1465603v1_genomic_NZ_BNBQ01000009.1.region001","Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces","0","0","0","0"
"NZ_CP013398.1","GCF_001718535.1","Others","0","0","0","0","0","Burkholderia seminalis strain FL-5-4-10-S1-D7 chromosome 1, complete sequence","0","0","0","0","0","1","0","0","0","1","0","0","0","0","GCF_001718535.1_ASM171853v1_genomic_NZ_CP013398.1.region002","GCF_001718535.1_NZ_CP013398.1.region002","3","1","1","0","1","0","Burkholderia seminalis","1","1","NRP-siderophore.NRPS","0","0","0","region002","MIXED","0","0","false","GCF_001718535.1_ASM171853v1_genomic_NZ_CP013398.1.region002","Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia cepacia complex","1","1","0","0"
"NZ_CP013389.1","GCF_001522635.2","Others","0","0","0","0","0","Burkholderia mayonis strain BDU8 chromosome 1, complete sequence","0","0","0","0","0","1","0","0","0","1","0","0","0","0","GCF_001522635.2_ASM152263v2_genomic_NZ_CP013389.1.region009","GCF_001522635.2_NZ_CP013389.1.region009","3","1","1","0","1","0","Burkholderia mayonis","1","1","NRP-siderophore.NRPS.lassopeptide","0","0","0","region009","MIXED","0","0","false","GCF_001522635.2_ASM152263v2_genomic_NZ_CP013389.1.region009","Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,pseudomallei group","1","1","0","0"
"NZ_CP080998.1","GCF_019645835.1","Others","0","0","0","0","0","Mycobacterium holsaticum strain JCM 12374 chromosome, complete genome","0","0","0","0","0","0","0","0","0","1","0","0","0","1","GCF_019645835.1_ASM1964583v1_genomic_NZ_CP080998.1.region005","GCF_019645835.1_NZ_CP080998.1.region005","0","1","1","0","0","0","Mycobacterium holsaticum","0","0","NRP-siderophore.NRPS.T1PKS","0","0","0","region005","HYDROXAMATE","0","0","false","GCF_019645835.1_ASM1964583v1_genomic_NZ_CP080998.1.region005","Bacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium","0","0","0","0"
"NZ_QJKF01000002.1","GCF_003202065.1","Others","0","0","0","0","0","Nocardia tenerifensis strain DSM 44704 Ga0244505_102, whole genome shotgun sequence","0","1","0","0","0","0","0","0","0","1","0","0","0","0","GCF_003202065.1_ASM320206v1_genomic_NZ_QJKF01000002.1.region007","GCF_003202065.1_NZ_QJKF01000002.1.region007","1","1","1","0","0","0","Nocardia tenerifensis","1","1","NRP-siderophore.NRPS","0","0","0","region007","HYDROXAMATE","0","0","false","GCF_003202065.1_ASM320206v1_genomic_NZ_QJKF01000002.1.region007","Bacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Nocardia","0","0","0","0"
"NZ_BNBM01000013.1","GCF_014655715.1","Others","0","0","0","0","0","Streptomyces lanatus strain JCM 4588 sequence13, whole genome shotgun sequence","0","0","0","0","0","0","0","0","0","1","0","0","0","0","GCF_014655715.1_ASM1465571v1_genomic_NZ_BNBM01000013.1.region001","GCF_014655715.1_NZ_BNBM01000013.1.region001","0","1","1","0","0","0","Streptomyces lanatus","1","0","NRP-siderophore.NRPS","0","0","0","region001","HYDROXAMATE","0","0","false","GCF_014655715.1_ASM1465571v1_genomic_NZ_BNBM01000013.1.region001","Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces","0","0","0","0"
"NZ_CP022088.2","GCF_002209125.2","Others","0","0","0","0","0","Nocardia brasiliensis strain FDAARGOS_352 chromosome, complete genome","0","1","0","0","0","0","0","0","0","1","0","0","0","0","GCF_002209125.2_ASM220912v2_genomic_NZ_CP022088.2.region041","GCF_002209125.2_NZ_CP022088.2.region041","1","1","1","0","0","0","Nocardia brasiliensis","1","1","NRP-siderophore.NRPS.T3PKS","0","0","0","region041","HYDROXAMATE","0","0","false","GCF_002209125.2_ASM220912v2_genomic_NZ_CP022088.2.region041","Bacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Nocardia","0","0","0","0"
"NZ_LQPW01000167.1","GCF_002116635.1","Others","0","0","0","0","0","Mycobacterium szulgai strain DSM 44166 contig_89, whole genome shotgun sequence","0","0","0","0","0","0","0","0","0","1","0","0","0","1","GCF_002116635.1_ASM211663v1_genomic_NZ_LQPW01000167.1.region001","GCF_002116635.1_NZ_LQPW01000167.1.region001","0","1","1","0","0","0","Mycobacterium szulgai","0","0","NRP-siderophore.NRPS","0","0","0","region001","HYDROXAMATE","0","0","false","GCF_002116635.1_ASM211663v1_genomic_NZ_LQPW01000167.1.region001","Bacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium","0","0","0","0"
"NZ_AP018410.1","GCF_003584745.1","Others","0","0","0","0","0","Mycobacterium pseudoshottsii JCM 15466 chromosome, complete genome","0","0","0","0","0","0","0","0","0","1","0","0","0","1","GCF_003584745.1_ASM358474v1_genomic_NZ_AP018410.1.region019","GCF_003584745.1_NZ_AP018410.1.region019","0","1","1","0","0","0","Mycobacterium pseudoshottsii JCM 15466","0","0","NRP-siderophore.NRPS","0","0","0","region019","MIXED","1","1","false","GCF_003584745.1_ASM358474v1_genomic_NZ_AP018410.1.region019","Bacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium","0","0","0","0"
"NZ_HG964937.1","GCF_000613245.1","Others","0","0","0","0","0","Mycobacterium asiaticum DSM 44297, whole genome shotgun sequence","0","0","0","0","0","0","0","0","0","1","0","0","0","1","GCF_000613245.1_PRJEB5743_assembly_1_genomic_NZ_HG964937.1.region002","GCF_000613245.1_NZ_HG964937.1.region002","0","1","1","0","0","0","Mycobacterium asiaticum DSM 44297","0","0","NRP-siderophore.NRPS.T1PKS","0","0","0","region002","MIXED","1","1","false","GCF_000613245.1_PRJEB5743_assembly_1_genomic_NZ_HG964937.1.region002","Bacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium","0","0","0","0"
"NZ_AP022600.1","GCF_010725885.1","Others","0","0","0","0","0","Mycolicibacterium tokaiense strain JCM 6373 chromosome","0","0","0","0","0","0","0","0","0","1","0","0","0","1","GCF_010725885.1_ASM1072588v1_genomic_NZ_AP022600.1.region015","GCF_010725885.1_NZ_AP022600.1.region015","0","1","1","0","0","0","Mycolicibacterium tokaiense","0","0","NRP-siderophore.NRPS.T1PKS","0","0","0","region015","HYDROXAMATE","0","0","false","GCF_010725885.1_ASM1072588v1_genomic_NZ_AP022600.1.region015","Bacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium","0","0","0","0"
"NZ_CWKH01000001.1","GCF_001245615.1","Others","0","0","0","0","0","Mycolicibacterium neworleansense strain ATCC 49404T, whole genome shotgun sequence","0","0","0","0","0","0","0","0","0","1","0","0","0","1","GCF_001245615.1_Mycobacterium_neworleansense_assembly_1_genomic_NZ_CWKH01000001.1.region002","GCF_001245615.1_NZ_CWKH01000001.1.region002","0","1","1","0","0","0","Mycolicibacterium neworleansense","0","0","NRP-siderophore.NRPS.T1PKS","0","0","0","region002","MIXED","1","1","false","GCF_001245615.1_Mycobacterium_neworleansense_assembly_1_genomic_NZ_CWKH01000001.1.region002","Bacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium","0","0","0","0"
"NZ_AP022617.1","GCF_010731575.1","Others","0","0","0","0","0","Mycolicibacterium monacense strain JCM 15658 chromosome","0","0","0","0","0","0","0","0","0","1","0","0","0","1","GCF_010731575.1_ASM1073157v1_genomic_NZ_AP022617.1.region002","GCF_010731575.1_NZ_AP022617.1.region002","0","1","1","0","0","0","Mycolicibacterium monacense","0","0","NRP-siderophore.NRPS.T1PKS","0","0","0","region002","HYDROXAMATE","0","0","false","GCF_010731575.1_ASM1073157v1_genomic_NZ_AP022617.1.region002","Bacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium","0","0","0","0"
"NZ_JAJFOF010000001.1","GCF_020731305.1","Others","0","0","0","0","0","Nocardia abscessus strain FDAARGOS_1596 ctg.s1.000000F_arrow_pilon, whole genome shotgun sequence","0","0","0","0","0","0","0","0","0","1","0","0","0","1","GCF_020731305.1_ASM2073130v1_genomic_NZ_JAJFOF010000001.1.region002","GCF_020731305.1_NZ_JAJFOF010000001.1.region002","1","1","1","0","0","0","Nocardia abscessus","0","1","NRP-siderophore.NRPS.terpene","0","0","0","region002","HYDROXAMATE","0","0","false","GCF_020731305.1_ASM2073130v1_genomic_NZ_JAJFOF010000001.1.region002","Bacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Nocardia","0","0","0","0"
"NZ_BNAY01000001.1","GCF_014654365.1","Others","0","0","0","0","0","Amycolatopsis oliviviridis strain CGMCC 4.7683 sequence01, whole genome shotgun sequence","0","0","0","0","0","0","0","0","0","1","0","0","0","0","GCF_014654365.1_ASM1465436v1_genomic_NZ_BNAY01000001.1.region002","GCF_014654365.1_NZ_BNAY01000001.1.region002","0","1","1","1","0","0","Amycolatopsis oliviviridis","1","0","NRP-siderophore.NRPS.T1PKS.NRPS-like","0","0","0","region002","HYDROXAMATE","0","0","false","GCF_014654365.1_ASM1465436v1_genomic_NZ_BNAY01000001.1.region002","Bacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis","0","0","0","0"
"NZ_CP023147.1","GCF_002285715.1","Others","0","0","0","0","0","Mycobacterium marseillense strain FLAC0026 chromosome, complete genome","0","0","0","0","0","0","0","0","0","1","0","0","0","1","GCF_002285715.1_ASM228571v1_genomic_NZ_CP023147.1.region007","GCF_002285715.1_NZ_CP023147.1.region007","0","1","1","0","0","0","Mycobacterium marseillense","0","0","NRP-siderophore.NRPS","0","0","0","region007","HYDROXAMATE","0","0","false","GCF_002285715.1_ASM228571v1_genomic_NZ_CP023147.1.region007","Bacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium avium complex (MAC)","0","0","0","0"
"NZ_KI912613.1","GCF_000519325.1","Others","0","0","0","0","0","Patulibacter minatonensis DSM 18081 PatmiDRAFT_Scaffold1.1, whole genome shotgun sequence","0","0","0","0","0","1","0","0","0","1","0","0","0","0","GCF_000519325.1_ASM51932v1_genomic_NZ_KI912613.1.region006","GCF_000519325.1_NZ_KI912613.1.region006","2","1","1","0","0","0","Patulibacter minatonensis DSM 18081","1","1","NRP-siderophore.NRPS","0","0","0","region006","HYDROXAMATE","0","0","false","GCF_000519325.1_ASM51932v1_genomic_NZ_KI912613.1.region006","Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Patulibacteraceae,Patulibacter","0","0","0","0"
"NZ_LQPJ01000127.1","GCF_002101785.1","Others","0","0","0","0","0","Mycobacterium palustre strain DSM 44572 contig_70, whole genome shotgun sequence","0","0","0","0","0","0","0","0","0","1","0","0","0","1","GCF_002101785.1_ASM210178v1_genomic_NZ_LQPJ01000127.1.region001","GCF_002101785.1_NZ_LQPJ01000127.1.region001","0","1","1","0","0","0","Mycobacterium palustre","0","0","NRP-siderophore.NRPS","0","0","0","region001","MIXED","1","1","false","GCF_002101785.1_ASM210178v1_genomic_NZ_LQPJ01000127.1.region001","Bacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium simiae complex","0","0","0","0"
"NZ_AP022586.1","GCF_010731695.1","Others","0","0","0","0","0","Mycolicibacterium litorale strain JCM 17423 chromosome, complete genome","0","0","0","0","0","0","0","0","0","1","0","0","0","1","GCF_010731695.1_ASM1073169v1_genomic_NZ_AP022586.1.region001","GCF_010731695.1_NZ_AP022586.1.region001","0","1","1","0","0","0","Mycolicibacterium litorale","0","0","NRP-siderophore.NRPS.T1PKS","0","0","0","region001","HYDROXAMATE","0","0","false","GCF_010731695.1_ASM1073169v1_genomic_NZ_AP022586.1.region001","Bacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium","0","0","0","0"
